Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,West,Quality of Care,rating,Rating for care,9-10 rating,Adults,46.2801917853062,1.3585545249439799,46.3,1.36,,TRUE,2609,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Northeast,Quality of Care,rating,Rating for care,Don't know/Non-response,Adults,0.23199585160945999,0.144546477237308,0.2,0.14,*,TRUE,1662,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Midwest,Quality of Care,rating,Rating for care,Don't know/Non-response,Adults,0.145348708234584,0.06745389882704819,0.1,0.07,*,TRUE,2461,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,South,Quality of Care,rating,Rating for care,Don't know/Non-response,Adults,0.260673424408713,0.08368098983547409,0.3,0.08,*,TRUE,3834,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,West,Quality of Care,rating,Rating for care,Don't know/Non-response,Adults,0.112355711739082,0.0764423681970449,0.1,0.08,*,TRUE,2609,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Northeast,Quality of Care,rating,Rating for care,0-6 rating,Children,,,,,,TRUE,569,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Midwest,Quality of Care,rating,Rating for care,0-6 rating,Children,6.54424045803801,1.37591117012942,6.5,1.38,,TRUE,647,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,South,Quality of Care,rating,Rating for care,0-6 rating,Children,3.2993514660669403,0.770733098685357,3.3,0.77,,TRUE,1180,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,West,Quality of Care,rating,Rating for care,0-6 rating,Children,4.70175764754998,0.9323158981809481,4.7,0.93,,TRUE,829,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Northeast,Quality of Care,rating,Rating for care,7-8 rating,Children,14.704282856558502,1.9938502466729802,14.7,1.99,,TRUE,569,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Midwest,Quality of Care,rating,Rating for care,7-8 rating,Children,23.3657871427134,3.2924349435565996,23.4,3.29,,TRUE,647,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,South,Quality of Care,rating,Rating for care,7-8 rating,Children,18.839192779006698,1.66273119110836,18.8,1.66,,TRUE,1180,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,West,Quality of Care,rating,Rating for care,7-8 rating,Children,22.9958604392897,2.07068025019209,23,2.07,,TRUE,829,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Northeast,Quality of Care,rating,Rating for care,9-10 rating,Children,79.2753293929868,3.24315415712138,79.3,3.24,,TRUE,569,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Midwest,Quality of Care,rating,Rating for care,9-10 rating,Children,70.0899723992486,3.5728030543913403,70.1,3.57,,TRUE,647,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,South,Quality of Care,rating,Rating for care,9-10 rating,Children,77.8398348527338,1.97367597591202,77.8,1.97,,TRUE,1180,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,West,Quality of Care,rating,Rating for care,9-10 rating,Children,72.30238191316039,2.08154177161885,72.3,2.08,,TRUE,829,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Northeast,Quality of Care,rating,Rating for care,Don't know/Non-response,Children,0.899106518461059,0.43241288105681,0.9,0.43,*,TRUE,569,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,Midwest,Quality of Care,rating,Rating for care,Don't know/Non-response,Children,,,,,,TRUE,647,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,South,Quality of Care,rating,Rating for care,Don't know/Non-response,Children,0.0216209021925661,0.0216012255859254,0,0.02,*,TRUE,1180,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,West,Quality of Care,rating,Rating for care,Don't know/Non-response,Children,,,,,,TRUE,829,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,All persons,Quality of Care,rating,Rating for care,0-6 rating,Adults,12.506860987366199,0.462121312706279,12.5,0.46,,TRUE,10566,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,All persons,Quality of Care,rating,Rating for care,7-8 rating,Adults,36.891006550583995,0.668346754230872,36.9,0.67,,TRUE,10566,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,All persons,Quality of Care,rating,Rating for care,9-10 rating,Adults,50.404669780686795,0.772667947063055,50.4,0.77,,TRUE,10566,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,All persons,Quality of Care,rating,Rating for care,Don't know/Non-response,Adults,0.19746268136303896,0.0469604804642852,0.2,0.05,,TRUE,10566,"Rating for care, among adults with a doctor's visit, percentage of people (standard errors), by census region, United States"
2021,Population,pctPOP,Percentage of people,Demographics,region,Census region,All persons,Quality of Care,rating,Rating for care,0-6 rating,Children,4.63415643168153,0.664004743116815,4.6,0.66,,TRUE,3225,"Rating for care, among children with a doctor's visit, percentage of people (standard errors), by census region, United States"
